City,Date,PM2.5,PM10,NO2,SO2,O3,AQI,AQI_Bucket
Kolkata,2023-10-31,106.31,200.92,50.3,8.71,35.61,255.0,Poor
Kolkata,2023-11-01,101.59,211.21,54.98,9.44,40.02,249.0,Poor
Kolkata,2023-11-02,75.18,157.84,46.23,10.2,37.77,195.0,Moderate
Kolkata,2023-11-03,67.16,136.63,39.2,8.63,34.9,140.0,Moderate
Kolkata,2023-11-04,71.91,147.98,48.22,8.48,35.16,133.0,Moderate
Kolkata,2023-11-05,118.34,221.56,56.85,11.49,42.73,208.0,Poor
Kolkata,2023-11-06,141.21,244.81,52.13,9.59,49.62,296.0,Poor
Kolkata,2023-11-07,88.07,180.18,56.32,11.24,41.41,236.0,Poor
Kolkata,2023-11-08,50.55,103.92,32.06,6.13,29.77,159.0,Moderate
Kolkata,2023-11-09,11.92,34.15,15.9,5.26,30.06,64.0,Satisfactory
Kolkata,2023-11-10,19.4,43.14,19.76,6.03,37.37,53.0,Satisfactory
Kolkata,2023-11-11,31.74,81.19,29.62,8.63,21.54,70.0,Satisfactory
Kolkata,2023-11-12,83.3,181.97,58.28,11.53,32.19,173.0,Moderate
Kolkata,2023-11-13,93.94,204.82,61.02,12.42,36.07,240.0,Poor
Kolkata,2023-11-14,78.47,171.14,60.5,11.15,31.36,199.0,Moderate
Kolkata,2023-11-15,73.73,161.01,53.69,9.17,27.47,186.0,Moderate
Kolkata,2023-11-16,86.92,170.48,59.83,10.57,36.57,187.0,Moderate
Kolkata,2023-11-17,91.89,178.88,53.58,13.74,34.36,207.0,Poor
Kolkata,2023-11-18,106.34,203.72,62.51,14.33,36.15,235.0,Poor
Kolkata,2023-11-19,94.08,208.28,63.25,13.49,41.82,246.0,Poor
Kolkata,2023-11-20,93.97,195.42,67.53,11.74,39.23,237.0,Poor
Kolkata,2023-11-21,90.03,183.8,57.15,11.62,42.51,216.0,Poor
Kolkata,2023-11-22,89.43,187.94,60.78,13.85,41.21,197.0,Moderate
Kolkata,2023-11-23,110.7,222.67,69.34,18.3,41.56,234.0,Poor
Kolkata,2023-11-24,132.43,258.0,66.27,11.68,39.64,295.0,Poor
Kolkata,2023-11-25,117.23,233.93,63.55,9.97,42.48,278.0,Poor
Kolkata,2023-11-26,117.32,229.43,65.19,7.12,35.96,279.0,Poor
Kolkata,2023-11-27,114.92,232.5,55.04,8.3,41.27,276.0,Poor
Kolkata,2023-11-28,74.28,156.41,47.44,8.09,35.04,211.0,Poor
Kolkata,2023-11-29,83.26,170.19,50.73,9.25,33.83,207.0,Poor
Kolkata,2023-11-30,107.68,224.99,54.42,14.33,32.56,242.0,Poor
Kolkata,2023-12-01,92.93,192.04,44.48,9.74,33.74,247.0,Poor
Kolkata,2023-12-02,82.72,165.95,48.51,10.82,33.8,191.0,Moderate
Kolkata,2023-12-03,95.06,202.55,56.41,12.92,36.38,205.0,Poor
Kolkata,2023-12-04,101.36,203.24,53.02,15.09,36.22,241.0,Poor
Kolkata,2023-12-05,85.69,173.56,50.15,13.24,35.88,202.0,Poor
Kolkata,2023-12-06,71.72,143.09,46.56,9.53,32.72,183.0,Moderate
Kolkata,2023-12-07,68.23,152.71,56.2,12.53,28.53,163.0,Moderate
Kolkata,2023-12-08,76.4,163.09,53.73,16.61,25.83,201.0,Poor
Kolkata,2023-12-09,61.42,135.43,47.07,13.04,36.19,129.0,Moderate
Kolkata,2023-12-10,57.4,136.04,53.6,12.22,43.22,151.0,Moderate
Kolkata,2023-12-11,74.26,149.7,43.49,11.73,48.36,146.0,Moderate
Kolkata,2023-12-12,67.18,140.94,43.48,10.6,38.79,139.0,Moderate
Kolkata,2023-12-13,101.93,185.67,43.64,13.1,44.65,193.0,Moderate
Kolkata,2023-12-14,121.48,228.18,51.04,14.43,41.67,257.0,Poor
Kolkata,2023-12-15,96.64,186.46,41.49,11.96,39.54,269.0,Poor
Kolkata,2023-12-16,60.88,131.04,42.26,16.57,31.63,159.0,Moderate
Kolkata,2023-12-17,65.04,139.55,42.15,14.42,35.12,129.0,Moderate
Mumbai,2022-01-12,230.0,326.0,59.0,206.0,24.0,230.0,Poor
Mumbai,2022-01-13,167.54166666666666,237.16666666666663,34.291666666666664,131.41666666666666,61.625,211.16666666666663,Poor
Mumbai,2022-01-14,190.91666666666663,270.7083333333333,37.5,133.0,65.70833333333333,225.875,Poor
Mumbai,2022-01-15,170.25,241.04166666666663,48.16666666666666,129.75,60.958333333333336,213.9583333333333,Poor
Mumbai,2022-01-16,127.79166666666669,180.8333333333333,36.16666666666666,115.79166666666669,52.333333333333336,192.0,Moderate
Mumbai,2022-01-17,146.33333333333334,206.9583333333333,37.79166666666666,120.375,49.25,189.5833333333333,Moderate
Mumbai,2022-01-18,133.95833333333334,189.9583333333333,39.04166666666666,126.33333333333331,68.375,175.625,Moderate
Mumbai,2022-01-19,151.16666666666666,214.625,41.208333333333336,127.0,65.25,191.16666666666663,Moderate
Mumbai,2022-01-20,169.08333333333334,239.79166666666663,34.75,130.41666666666666,64.0,203.3333333333333,Poor
Mumbai,2022-01-21,177.04166666666666,251.0833333333333,38.29166666666666,129.33333333333334,65.08333333333333,216.8333333333333,Poor
Mumbai,2022-01-22,128.875,181.79166666666663,29.45833333333333,95.45833333333331,48.083333333333336,182.9583333333333,Moderate
Mumbai,2022-01-23,127.5,176.125,20.75,75.95833333333333,67.66666666666667,213.41666666666663,Poor
Mumbai,2022-01-24,201.66666666666663,274.3333333333333,34.375,121.20833333333331,62.708333333333336,235.0833333333333,Poor
Mumbai,2022-01-25,202.29166666666663,277.125,49.04166666666666,133.41666666666666,65.79166666666667,235.125,Poor
Mumbai,2022-01-26,171.66666666666666,237.04166666666663,44.833333333333336,131.33333333333334,68.16666666666667,210.79166666666663,Poor
Mumbai,2022-01-27,126.83333333333331,177.25,36.41666666666666,118.54166666666669,71.5,179.45833333333334,Moderate
Mumbai,2022-01-28,116.91666666666669,163.75,31.791666666666668,114.45833333333331,74.29166666666667,186.875,Moderate
Mumbai,2022-01-29,140.25,197.375,41.458333333333336,127.54166666666669,66.45833333333333,179.54166666666666,Moderate
Mumbai,2022-01-30,184.04166666666663,260.125,40.875,137.33333333333334,76.375,218.9583333333333,Poor
Mumbai,2022-01-31,178.45833333333334,252.875,45.125,130.79166666666666,78.5,215.75,Poor
Mumbai,2022-02-01,163.375,231.29166666666663,45.583333333333336,129.25,67.95833333333333,199.25,Moderate
Mumbai,2022-02-02,185.91666666666663,263.1666666666667,39.333333333333336,130.95833333333334,76.41666666666667,220.625,Poor
Mumbai,2022-02-03,162.45833333333334,229.5,39.54166666666666,117.0,76.58333333333333,213.7083333333333,Poor
Mumbai,2022-02-04,143.79166666666666,199.375,40.958333333333336,91.41666666666669,61.79166666666666,202.41666666666663,Poor
Mumbai,2022-02-05,185.5833333333333,257.5416666666667,37.625,131.75,74.16666666666667,223.54166666666663,Poor
Mumbai,2022-02-06,165.95833333333334,232.25,40.875,134.29166666666666,83.95833333333333,210.3333333333333,Poor
Mumbai,2022-02-07,185.54166666666663,259.0416666666667,34.458333333333336,109.91666666666669,90.625,225.29166666666663,Poor
Mumbai,2022-02-08,169.20833333333334,236.79166666666663,35.5,124.33333333333331,83.625,218.04166666666663,Poor
Mumbai,2022-02-09,147.625,206.75,30.58333333333333,98.33333333333331,65.33333333333333,192.5833333333333,Moderate
Mumbai,2022-02-10,145.91666666666666,204.41666666666663,41.16666666666666,123.75,68.70833333333333,185.0833333333333,Moderate
Mumbai,2022-02-11,117.75,165.625,34.666666666666664,110.66666666666669,74.66666666666667,183.0,Moderate
Mumbai,2022-02-12,143.64,202.68,41.84,125.0,75.64,189.2,Moderate
Mumbai,2022-02-13,178.66666666666666,252.54166666666663,46.583333333333336,128.70833333333334,85.75,218.54166666666663,Poor
Mumbai,2022-02-14,139.29166666666666,197.04166666666663,35.541666666666664,112.95833333333331,81.125,193.25,Moderate
Mumbai,2022-02-15,131.79166666666666,186.29166666666663,24.375,109.66666666666669,65.16666666666667,170.125,Moderate
Mumbai,2022-02-16,170.5,240.79166666666663,35.75,124.95833333333331,61.75,209.54166666666663,Poor
Mumbai,2022-02-17,179.0,253.125,45.41666666666666,123.83333333333331,54.66666666666666,212.125,Poor
Mumbai,2022-02-18,183.4583333333333,260.125,37.25,126.04166666666669,77.70833333333333,221.4583333333333,Poor
Mumbai,2022-02-19,160.375,227.125,44.875,119.04166666666669,85.79166666666667,197.8333333333333,Moderate
Mumbai,2022-02-20,145.41666666666666,206.2083333333333,38.41666666666666,112.45833333333331,76.0,184.9583333333333,Moderate
Mumbai,2022-02-21,176.04166666666666,249.04166666666663,39.583333333333336,124.66666666666669,69.41666666666667,210.9583333333333,Poor
Mumbai,2022-02-22,168.54166666666666,238.4583333333333,40.375,127.125,75.58333333333333,205.7083333333333,Poor
Mumbai,2022-02-23,178.29166666666666,252.3333333333333,40.66666666666666,132.91666666666666,90.625,216.04166666666663,Poor
Mumbai,2022-02-24,171.58333333333334,242.7083333333333,39.04166666666666,124.41666666666669,89.75,210.79166666666663,Poor
Mumbai,2022-02-25,132.875,176.9416666666667,39.29166666666666,123.41666666666669,86.83333333333333,208.29166666666663,Poor
Mumbai,2022-02-26,63.5,79.40833333333333,39.583333333333336,121.45833333333331,85.04166666666667,158.25,Moderate
Mumbai,2022-02-27,66.16666666666667,82.72916666666667,39.125,114.20833333333331,86.79166666666667,163.45833333333334,Moderate
Mumbai,2022-02-28,79.33333333333333,99.19166666666666,36.75,115.33333333333331,90.875,181.7083333333333,Moderate
Mumbai,2022-03-01,77.20833333333333,96.525,36.29166666666666,120.45833333333331,85.625,179.04166666666666,Moderate
Mumbai,2022-03-02,85.41666666666667,106.79583333333332,35.625,118.45833333333331,82.08333333333333,190.0,Moderate
Mumbai,2022-03-03,84.04166666666667,105.07083333333333,39.29166666666666,123.29166666666669,77.70833333333333,187.79166666666663,Moderate
Mumbai,2022-03-04,53.125,66.43333333333332,35.958333333333336,113.75,87.25,139.66666666666666,Moderate
Mumbai,2022-03-05,73.16666666666667,91.47916666666669,33.083333333333336,112.33333333333331,86.70833333333333,172.70833333333334,Moderate
Mumbai,2022-03-06,76.79166666666667,96.02083333333331,52.958333333333336,133.375,75.5,178.16666666666666,Moderate
Mumbai,2022-03-07,78.08333333333333,97.63333333333333,41.29166666666666,136.66666666666666,72.25,179.91666666666666,Moderate
Mumbai,2022-03-08,79.70833333333333,99.6625,43.5,129.0,62.5,181.9583333333333,Moderate
Mumbai,2022-03-09,81.16666666666667,101.48333333333332,55.958333333333336,121.91666666666669,69.70833333333333,184.0,Moderate
Mumbai,2022-03-10,77.66666666666667,97.11666666666667,40.41666666666666,113.25,65.29166666666667,179.45833333333334,Moderate
Mumbai,2022-03-11,78.20833333333333,97.7875,46.875,102.91666666666669,69.08333333333333,180.2083333333333,Moderate
Mumbai,2022-03-12,50.12,62.672,39.4,117.96,61.08,137.56,Moderate
Mumbai,2022-03-13,58.375,72.9875,40.66666666666666,120.79166666666669,73.375,145.20833333333334,Moderate
Mumbai,2022-03-14,60.41666666666666,75.55,42.875,113.125,76.75,149.16666666666666,Moderate
Mumbai,2022-03-15,69.5,86.90416666666665,43.125,126.16666666666669,66.5,166.58333333333334,Moderate
Mumbai,2022-03-16,57.833333333333336,72.32083333333334,43.0,126.875,71.33333333333333,149.625,Moderate
Mumbai,2022-03-17,68.125,85.18333333333332,37.79166666666666,123.58333333333331,67.08333333333333,163.25,Moderate
Mumbai,2022-03-18,69.95833333333333,87.47916666666667,38.625,126.83333333333331,82.25,162.79166666666666,Moderate
Mumbai,2022-03-19,35.833333333333336,44.80833333333334,37.083333333333336,121.91666666666669,84.0,107.375,Moderate
Mumbai,2022-03-20,58.430416666666666,77.6125,34.25,113.125,98.25,132.75,Moderate
Mumbai,2022-03-21,50.16666666666666,62.74166666666667,32.583333333333336,84.875,89.0,135.5,Moderate
Mumbai,2022-03-22,58.66666666666666,74.61666666666666,38.958333333333336,117.91666666666669,79.41666666666667,142.66666666666666,Moderate
Mumbai,2022-03-23,171.29166666666666,238.29166666666663,45.208333333333336,120.83333333333331,74.5,211.3333333333333,Poor
Mumbai,2022-03-24,128.04166666666666,174.2125,43.958333333333336,122.58333333333331,86.08333333333333,186.2083333333333,Moderate
Mumbai,2022-03-25,37.2525,76.52916666666667,28.225,81.53750000000001,77.1125,109.70833333333331,Moderate
Mumbai,2022-03-26,46.50458333333333,157.01250000000002,20.95,25.67083333333333,32.229166666666664,124.5,Moderate
Mumbai,2022-03-27,87.60374999999999,135.5,17.666666666666668,35.2,33.041666666666664,192.79166666666663,Moderate
Mumbai,2022-03-28,82.9375,171.9625,47.054166666666674,10.220833333333331,31.625,184.16666666666663,Moderate
Mumbai,2022-03-29,69.06375,185.36666666666667,18.7375,22.425,32.09166666666667,165.75,Moderate
Mumbai,2022-03-30,43.82958333333334,172.3125,19.541666666666668,16.583333333333332,56.583333333333336,124.25,Moderate
Mumbai,2022-03-31,48.355,180.01250000000002,20.379166666666663,17.858333333333334,35.46666666666667,133.33333333333334,Moderate
Mumbai,2022-04-01,83.52708333333334,258.0833333333333,17.175,16.908333333333335,56.12916666666666,184.0833333333333,Moderate
Mumbai,2022-04-02,67.69833333333334,217.8958333333333,16.245833333333334,12.1125,81.00416666666666,166.54166666666666,Moderate
Mumbai,2022-04-03,57.29291666666666,180.47916666666663,13.679166666666667,13.829166666666666,82.29166666666667,151.08333333333334,Moderate
Mumbai,2022-04-04,43.0225,153.45416666666668,14.695833333333333,16.591666666666665,87.15416666666665,127.95833333333331,Moderate
Mumbai,2022-04-05,39.07666666666667,137.75416666666666,12.266666666666666,22.729166666666668,83.10000000000001,111.79166666666669,Moderate
Mumbai,2022-04-06,42.51541666666667,139.42916666666667,14.345833333333331,26.15833333333333,82.625,117.70833333333331,Moderate
Mumbai,2022-04-07,54.875416666666666,110.3625,17.416666666666668,10.966666666666669,86.63333333333333,139.66666666666666,Moderate
Mumbai,2022-04-08,70.54625,113.20833333333331,17.116666666666667,13.141666666666666,86.90416666666665,164.29166666666666,Moderate
Mumbai,2022-04-09,42.177083333333336,77.96249999999999,16.120833333333334,8.745833333333334,111.8,117.16666666666669,Moderate
Mumbai,2022-04-10,30.3,50.94583333333333,15.5125,11.6875,130.49583333333334,91.25,Satisfactory
Mumbai,2022-04-11,45.05916666666667,84.80416666666666,15.195833333333333,10.875,102.33333333333331,118.25,Moderate
Mumbai,2022-04-12,37.0124,102.316,17.624000000000002,13.512,66.172,105.68,Moderate
Mumbai,2022-04-13,48.88833333333333,132.01250000000002,18.97083333333333,11.979166666666666,101.09166666666664,131.66666666666666,Moderate
Mumbai,2022-04-14,47.125416666666666,149.93333333333334,19.02083333333333,11.395833333333334,94.5625,132.58333333333334,Moderate
Mumbai,2022-04-15,49.96666666666667,164.64583333333334,15.808333333333332,15.216666666666669,94.98333333333332,132.83333333333334,Moderate
Mumbai,2022-04-16,71.29958333333333,162.2875,18.179166666666667,11.7875,82.44166666666668,170.83333333333334,Moderate
Mumbai,2022-04-17,45.11041666666667,121.625,16.433333333333334,20.6125,75.38333333333334,139.25,Moderate
Mumbai,2022-04-18,45.22916666666666,137.72916666666666,19.254166666666663,8.908333333333333,62.47083333333333,124.625,Moderate
Mumbai,2022-04-19,54.18541666666667,168.04166666666666,19.6625,15.620833333333332,22.120833333333334,134.91666666666666,Moderate
Mumbai,2022-04-20,60.80041666666667,166.04583333333332,16.349999999999998,15.4625,22.75,152.33333333333334,Moderate
Mumbai,2022-04-21,59.56833333333333,159.94166666666666,24.441666666666663,14.754166666666668,31.679166666666664,152.91666666666666,Moderate
Mumbai,2022-04-22,79.30416666666666,169.225,19.7375,12.754166666666668,34.675000000000004,181.25,Moderate
Mumbai,2022-04-23,79.93541666666667,142.51666666666668,16.570833333333333,5.9625,32.3125,181.25,Moderate
Mumbai,2022-04-24,46.66041666666666,84.81666666666666,12.7375,4.270833333333333,24.241666666666664,127.125,Moderate
Mumbai,2022-04-25,48.47416666666667,112.325,22.8625,10.308333333333334,29.120833333333334,131.16666666666666,Moderate
Mumbai,2022-04-26,44.69416666666666,98.42916666666667,15.9625,42.208333333333336,19.3375,110.5,Moderate
Mumbai,2022-04-27,55.65166666666667,126.05,15.775,9.316666666666666,21.45,139.875,Moderate
Mumbai,2022-04-28,74.31875000000001,137.20833333333334,15.929166666666667,8.970833333333333,25.59166666666667,172.58333333333334,Moderate
Mumbai,2022-04-29,58.41833333333333,110.6625,11.145833333333334,9.154166666666669,25.433333333333334,144.0,Moderate
Mumbai,2022-04-30,53.399166666666666,133.82916666666668,13.8875,10.320833333333333,18.258333333333333,136.625,Moderate
Mumbai,2022-05-01,44.11833333333333,141.13333333333333,9.5875,10.2375,15.691666666666668,125.5,Moderate
Mumbai,2022-05-02,40.959583333333335,123.82083333333333,9.391666666666667,31.954166666666666,15.65,115.45833333333331,Moderate
Mumbai,2022-05-03,31.89708333333333,53.13333333333333,11.5,42.583333333333336,67.29166666666667,89.75,Satisfactory
Mumbai,2022-05-04,73.61916666666666,124.05,23.004166666666663,46.025,22.35,143.29166666666666,Moderate
Mumbai,2022-05-05,112.28166666666664,181.94583333333333,9.520833333333334,10.4,16.845833333333335,214.0,Poor
Mumbai,2022-05-06,108.22208333333332,162.51666666666668,13.175,9.220833333333331,18.454166666666666,220.25,Poor
Mumbai,2022-05-07,18.44,58.53,22.6,22.0,34.0,73.0,Satisfactory
Mumbai,2022-05-08,18.07,48.8,29.98,19.58,35.44,82.0,Satisfactory
Mumbai,2022-05-09,18.55,62.07,28.9,18.59,35.91,84.0,Satisfactory
Mumbai,2022-05-10,22.57,67.03,23.46,21.3,37.26,77.0,Satisfactory
Mumbai,2022-05-11,23.57,71.8,25.71,24.83,36.59,73.0,Satisfactory
Mumbai,2022-05-12,31.18,91.26,20.17,25.71,33.41,86.0,Satisfactory
Mumbai,2022-05-13,24.22,79.1,30.02,21.32,39.09,90.0,Satisfactory
Mumbai,2022-05-14,21.81,44.13,18.5,22.25,36.71,70.0,Satisfactory
Mumbai,2022-05-15,14.93,52.51,18.23,20.01,35.06,64.0,Satisfactory
Mumbai,2022-05-16,17.86,45.85,20.33,20.6,30.81,64.0,Satisfactory
Mumbai,2022-05-17,24.73,74.2,18.24,15.89,40.12,66.0,Satisfactory
Mumbai,2022-05-18,24.09,72.98,28.27,20.46,39.23,85.0,Satisfactory
Mumbai,2022-05-19,23.97,88.35,23.79,24.61,34.83,83.0,Satisfactory
Mumbai,2022-05-20,20.7,81.14,21.97,22.61,45.24,90.0,Satisfactory
Mumbai,2022-05-21,19.01,79.33,19.69,24.7,43.26,76.0,Satisfactory
Mumbai,2022-05-22,21.85,89.75,25.23,22.67,44.85,90.0,Satisfactory
Mumbai,2022-05-23,24.32,93.09,15.9,23.83,53.32,81.0,Satisfactory
Mumbai,2022-05-24,22.76,88.41,15.9,20.43,50.68,92.0,Satisfactory
Mumbai,2022-05-25,15.38,56.32,15.9,20.99,49.28,75.0,Satisfactory
Mumbai,2022-05-26,18.58,66.74,15.9,22.34,50.69,51.0,Satisfactory
Mumbai,2022-05-27,15.53,18.64,15.9,26.74,159.18,61.0,Satisfactory
Mumbai,2022-05-28,17.17,18.64,15.9,23.07,91.34,118.0,Moderate
Mumbai,2022-05-29,22.54,18.64,15.9,19.44,72.08,115.0,Moderate
Mumbai,2022-05-30,18.79,18.64,15.9,20.83,58.76,83.0,Satisfactory
Mumbai,2022-05-31,20.14,18.64,15.9,20.35,50.01,69.0,Satisfactory
Mumbai,2022-06-01,24.8,18.64,15.9,17.29,37.89,75.0,Satisfactory
Mumbai,2022-06-02,19.38,18.64,15.9,20.91,45.83,84.0,Satisfactory
Mumbai,2022-06-03,18.68,18.64,15.9,25.18,43.54,98.0,Satisfactory
Mumbai,2022-06-04,19.98,18.64,15.9,24.02,41.12,82.0,Satisfactory
Mumbai,2022-06-05,26.85,18.64,15.9,25.77,41.46,105.0,Moderate
Mumbai,2022-06-06,17.66,18.64,15.9,27.29,52.91,77.0,Satisfactory
Mumbai,2022-06-07,45.54,18.64,15.9,27.62,39.81,78.0,Satisfactory
Mumbai,2022-06-08,17.79,18.64,15.9,26.8,38.99,86.0,Satisfactory
Mumbai,2022-06-09,19.26,18.64,15.9,30.11,42.27,72.0,Satisfactory
Mumbai,2022-06-10,6.2,18.64,15.9,26.72,45.84,72.0,Satisfactory
Mumbai,2022-06-11,12.89,18.64,15.9,26.73,41.42,55.0,Satisfactory
Mumbai,2022-06-12,18.02,18.64,15.9,26.76,45.42,56.0,Satisfactory
Mumbai,2022-06-13,16.97,18.64,15.9,24.88,41.43,56.0,Satisfactory
Mumbai,2022-06-14,19.16,18.64,15.9,21.68,36.74,59.0,Satisfactory
Mumbai,2022-06-15,19.64,18.64,15.9,22.22,33.69,77.0,Satisfactory
Mumbai,2022-06-16,17.02,57.08,15.9,29.82,32.68,101.0,Moderate
Mumbai,2022-06-17,16.94,70.7,15.9,23.46,29.05,118.0,Moderate
Mumbai,2022-06-18,10.87,31.4,20.73,24.73,30.8,125.0,Moderate
Mumbai,2022-06-19,15.87,43.53,27.43,20.43,35.72,88.0,Satisfactory
Mumbai,2022-06-20,25.71,97.45,19.74,19.86,39.04,82.0,Satisfactory
Mumbai,2022-06-21,22.86,82.67,9.35,17.32,40.96,71.0,Satisfactory
Mumbai,2022-06-22,18.09,70.66,8.0,18.99,44.93,75.0,Satisfactory
Mumbai,2022-06-23,17.52,61.23,22.69,20.7,35.33,89.0,Satisfactory
Mumbai,2022-06-24,10.53,41.27,21.7,19.23,38.32,91.0,Satisfactory
Mumbai,2022-06-25,13.38,55.71,9.81,18.61,48.68,77.0,Satisfactory
Mumbai,2022-06-26,22.06,75.33,7.29,18.95,33.79,68.0,Satisfactory
Mumbai,2022-06-27,18.54,71.0,14.83,19.25,34.73,72.0,Satisfactory
Mumbai,2022-06-28,19.38,56.8,29.81,19.79,31.45,80.0,Satisfactory
Mumbai,2022-06-29,18.39,67.13,23.55,20.16,34.69,109.0,Moderate
Mumbai,2022-06-30,16.59,66.72,20.94,16.63,28.51,78.0,Satisfactory
Mumbai,2022-07-01,13.0,48.23,21.22,19.4,22.08,88.0,Satisfactory
Mumbai,2022-07-02,13.78,48.89,22.09,15.46,22.38,77.0,Satisfactory
Mumbai,2022-07-03,18.5,65.24,25.39,18.02,26.45,89.0,Satisfactory
Mumbai,2022-07-04,14.71,52.86,13.29,15.13,29.09,75.0,Satisfactory
Mumbai,2022-07-05,14.11,73.45,13.32,13.5,27.65,68.0,Satisfactory
Mumbai,2022-07-06,14.53,70.33,15.53,12.65,26.26,72.0,Satisfactory
Mumbai,2022-07-07,12.84,56.35,22.11,12.79,28.19,73.0,Satisfactory
Mumbai,2022-07-08,12.84,56.35,35.28,12.79,28.19,74.0,Satisfactory
Mumbai,2022-07-09,12.96,38.84,32.45,17.77,24.24,74.0,Satisfactory
Mumbai,2022-07-10,12.8,46.86,19.41,14.35,34.86,74.0,Satisfactory
Mumbai,2022-07-11,18.15,71.77,16.33,14.69,27.8,67.0,Satisfactory
Mumbai,2022-07-12,15.31,69.04,16.32,12.03,24.34,68.0,Satisfactory
Mumbai,2022-07-13,14.72,82.21,17.39,11.33,25.82,72.0,Satisfactory
Mumbai,2022-07-14,19.26,93.35,16.22,11.48,26.07,84.0,Satisfactory
Mumbai,2022-07-15,13.43,89.58,15.37,11.5,33.28,60.0,Satisfactory
Mumbai,2022-07-16,15.67,77.37,16.43,11.43,30.01,69.0,Satisfactory
Mumbai,2022-07-17,16.43,72.12,16.38,11.99,28.73,80.0,Satisfactory
Mumbai,2022-07-18,23.32,60.58,17.66,11.67,25.99,70.0,Satisfactory
Mumbai,2022-07-19,46.76,73.6,14.7,9.71,24.56,82.0,Satisfactory
Mumbai,2022-07-20,16.52,67.74,18.31,11.57,27.49,70.0,Satisfactory
Mumbai,2022-07-21,15.0,65.59,16.98,12.14,29.34,66.0,Satisfactory
Mumbai,2022-07-22,15.37,58.9,16.35,11.8,24.89,62.0,Satisfactory
Mumbai,2022-07-23,14.24,56.91,17.29,11.66,26.77,63.0,Satisfactory
Mumbai,2022-07-24,15.24,53.79,16.18,13.08,18.72,61.0,Satisfactory
Mumbai,2022-07-25,16.28,54.45,14.54,12.86,22.01,61.0,Satisfactory
Mumbai,2022-07-26,15.88,62.28,13.72,12.88,21.87,60.0,Satisfactory
Mumbai,2022-07-27,13.23,52.16,12.4,12.25,22.52,63.0,Satisfactory
Mumbai,2022-07-28,14.11,53.33,12.74,13.07,22.15,62.0,Satisfactory
Mumbai,2022-07-29,13.39,52.3,13.83,14.99,21.91,62.0,Satisfactory
Mumbai,2022-07-30,15.45,50.4,11.65,12.34,21.34,64.0,Satisfactory
Mumbai,2022-07-31,16.22,61.49,15.83,9.29,24.03,44.0,Good
Mumbai,2022-08-01,14.71,65.57,15.46,10.08,23.69,64.0,Satisfactory
Mumbai,2022-08-02,14.87,56.31,32.71,20.19,33.07,84.0,Satisfactory
Mumbai,2022-08-03,17.72,48.66,48.29,24.59,18.65,75.0,Satisfactory
Mumbai,2022-08-04,10.36,44.69,20.48,10.93,28.24,65.0,Satisfactory
Mumbai,2022-08-05,9.21,41.44,22.23,15.38,27.3,64.0,Satisfactory
Mumbai,2022-08-06,11.21,43.37,14.63,12.42,27.19,66.0,Satisfactory
Mumbai,2022-08-07,12.65,51.97,20.24,9.22,28.15,66.0,Satisfactory
Mumbai,2022-08-08,13.33,54.43,20.09,9.64,26.99,67.0,Satisfactory
Mumbai,2022-08-09,11.61,46.49,31.78,12.06,32.95,67.0,Satisfactory
Mumbai,2022-08-10,12.59,48.67,20.2,10.6,35.23,69.0,Satisfactory
Mumbai,2022-08-11,11.7,40.69,21.17,11.08,39.1,67.0,Satisfactory
Mumbai,2022-08-12,9.7,42.34,20.86,11.92,38.31,67.0,Satisfactory
Mumbai,2022-08-13,12.94,45.15,17.76,9.21,37.65,68.0,Satisfactory
Mumbai,2022-08-14,80.13,64.24,20.85,11.77,39.5,107.0,Moderate
Mumbai,2022-08-15,26.83,90.14,22.03,14.45,44.31,93.0,Satisfactory
Mumbai,2022-08-16,26.49,91.07,22.23,11.49,41.44,90.0,Satisfactory
Mumbai,2022-08-17,23.72,74.6,21.08,11.53,41.28,83.0,Satisfactory
Mumbai,2022-08-18,24.15,73.99,23.64,14.13,41.67,74.0,Satisfactory
Mumbai,2022-08-19,22.94,84.4,19.22,11.74,44.15,76.0,Satisfactory
Mumbai,2022-08-20,26.68,75.24,20.96,11.84,37.31,81.0,Satisfactory
Mumbai,2022-08-21,30.76,69.36,24.6,13.7,46.32,95.0,Satisfactory
Mumbai,2022-08-22,25.47,61.36,22.08,15.21,47.18,64.0,Satisfactory
Mumbai,2022-08-23,23.11,62.32,26.84,15.22,45.22,65.0,Satisfactory
Mumbai,2022-08-24,18.94,53.7,26.94,12.06,48.58,65.0,Satisfactory
Mumbai,2022-08-25,25.28,55.95,26.13,14.85,49.66,70.0,Satisfactory
Mumbai,2022-08-26,23.62,54.02,24.89,14.8,55.14,72.0,Satisfactory
Mumbai,2022-08-27,26.46,65.51,30.42,14.13,49.99,77.0,Satisfactory
Mumbai,2022-08-28,30.97,75.3,33.37,9.51,54.83,100.0,Satisfactory
